name1,name2,soundex_ratio,metaphone_ratio,levenshtein_ratio,jaro_winkler_ratio,cosine_similarity,euclidean_similarity,manhattan_similarity,pearson_similarity,label
Niranjan,Niranjaan,1,1,0.888888889,0.977777778,0.829659581,0.631441181,0.098232358,0.914832898,y
Niranjan,Niranjane,1,1,0.888888889,0.977777778,0.965509415,0.791989664,0.194199495,0.982755287,y
Munir,Muneer,1,1,0.666666667,0.875555556,0.426074386,0.482770381,0.055961206,0.712977938,y
Munir,Munnir,1,1,0.833333333,0.961111111,0.622037292,0.534919645,0.068812408,0.810877187,y
Munir,Munirr,1,1,0.833333333,0.966666667,0.889322937,0.680048758,0.119767436,0.944638564,y
Munir,Mounir,1,1,0.833333333,0.95,0.401662111,0.477571643,0.055188704,0.700656983,y
Narayan,Narayana,1,1,0.875,0.975,0.880125344,0.671302181,0.11487846,0.94005808,y
Narayan,Narayaan,1,1,0.875,0.975,0.414310992,0.480237688,0.055338843,0.707117408,y
Narayan,Naaraayan,1,1,0.777777778,0.864550265,0.331910908,0.463836584,0.051997099,0.665900977,y
Narayan,Naarayan,1,1,0.875,0.89047619,0.307324886,0.45934583,0.051889261,0.653601007,y
Nagjibhai,Nagibhai,1,0.89,0.888888889,0.974074074,0.923712134,0.719109076,0.140915739,0.9618521,y
Nagjibhai,Najiibhai,1,0.89,0.777777778,0.940740741,0.782266617,0.602446273,0.087840888,0.8911195,y
Nagjibhai,Nagibhai,1,0.89,0.888888889,0.974074074,0.923712134,0.719109076,0.140915739,0.9618521,y
Nagjibhai,Nagjibhai,1,1,1,1,0.999999881,1,1,1,y
Sura,Suuraa,1,1,0.666666667,0.911111111,0.644010067,0.542361379,0.070486671,0.82191686,y
Sura,Suraa,1,1,0.8,0.96,0.814988732,0.621776515,0.095909406,0.90741323,y
Sura,Suera,1,1,0.8,0.946666667,0.453383744,0.488859468,0.057621861,0.726480028,y
Sura,Suura,1,1,0.8,0.946666667,0.572723329,0.519636925,0.063625381,0.786171349,y
Mohandas,Moohandas,1,1,0.888888889,0.97037037,0.347220778,0.466720401,0.052982451,0.673603534,y
Mohandas,Moandas,1,0.89,0.875,0.966666667,0.457147419,0.489722756,0.05844042,0.728591589,y
Mohandas,Mohanndas,1,1,0.888888889,0.977777778,0.876542449,0.668044801,0.113326905,0.938271928,y
Mohandas,Mohndaas,1,0.89,0.75,0.970833333,0.487639248,0.496947443,0.05953799,0.743819011,y
Shiromani,Shiroman,1,1,0.888888889,0.977777778,0.906810224,0.698461951,0.128742651,0.953429262,y
Shiromani,Sheeromani,1,1,0.8,0.917037037,0.377316952,0.472598779,0.055476173,0.688627818,y
Shiromani,Shiromanhi,1,0.89,0.9,0.98,0.849507332,0.645735539,0.104607296,0.9248666,y
Shiromani,Shiromanii,1,1,0.9,0.98,0.935804188,0.736204726,0.155772239,0.967924087,y
Shahid,Shaheed,1,1,0.714285714,0.90952381,0.82872963,0.630807423,0.100890417,0.914360938,y
Shahid,Shaahid,1,1,0.857142857,0.966666667,0.6962744,0.561989863,0.075990343,0.848144588,y
Shahid,Shaihid,1,1,0.857142857,0.927777778,0.615546286,0.53280091,0.067520951,0.807748802,y
Shahid,Shaihidh,1,0.86,0.75,0.902777778,0.579966784,0.521770506,0.064609731,0.790019697,y
Sitaram,Sitaaam,0.75,0.86,0.857142857,0.942857143,0.793301225,0.608657518,0.091039039,0.896704026,n
Sitaram,Sitaramm,1,1,0.875,0.975,0.827879786,0.630230897,0.098774345,0.913913228,y
Sitaram,Sitaraam,1,1,0.875,0.975,0.920777142,0.71528079,0.137583563,0.960383443,y
Sitaram,Sitarahm,1,1,0.875,0.975,0.775440931,0.598743964,0.087101086,0.887728071,y
Suman,Sumaan,1,1,0.833333333,0.966666667,0.809439957,0.618295663,0.094840559,0.904676821,y
Suman,Suuman,1,1,0.833333333,0.955555556,0.346402287,0.466564469,0.053977773,0.673191198,y
Suman,Summan,1,1,0.833333333,0.961111111,0.740688205,0.581342839,0.083066769,0.870312601,y
Suman,Suuman,1,1,0.833333333,0.955555556,0.346402287,0.466564469,0.053977773,0.673191198,y
Sugathan,Sugathaan,1,1,0.888888889,0.977777778,0.847558022,0.644262255,0.102070146,0.92378048,y
Sugathan,Sugahthan,1,1,0.888888889,0.952777778,0.845855236,0.642988302,0.103090606,0.922974925,y
Sugathan,Sugathan,1,1,1,1,0.999999881,1,1,1,y
Sugathan,Sugaatan,1,0.75,0.75,0.921428571,0.703966081,0.565144332,0.076671596,0.85196622,y
Palata,Palataa,1,1,0.857142857,0.971428571,0.914503694,0.707457487,0.135888764,0.957237513,y
Palata,Palaaata,1,1,0.75,0.916666667,0.905476153,0.696963045,0.131403317,0.952711871,y
Palata,Pallata,1,1,0.857142857,0.966666667,0.697641671,0.562545054,0.075243535,0.848738363,y
Palata,Pallataa,1,1,0.75,0.941666667,0.729957283,0.576400396,0.080761763,0.864993099,y
Akshit,Akshith,1,0.75,0.857142857,0.971428571,0.800648093,0.612959194,0.092260118,0.90030217,y
Akshit,Aakshit,1,0.86,0.857142857,0.957142857,0.460515559,0.490500401,0.058386676,0.73015995,y
Akshit,Akshitth,1,0.75,0.75,0.95,0.87163806,0.663711251,0.11186992,0.935847263,y
Akshit,Akisshitt,0.75,1,0.666666667,0.866666667,0.74716562,0.584418001,0.083572696,0.873574066,y
Akansha,Akanksha,1,0.89,0.875,0.975,0.680594325,0.555784996,0.074606011,0.840247521,y
Akansha,Aakansha,1,0.86,0.875,0.833928571,0.616780162,0.533200971,0.067992871,0.808353977,y
Akansha,Akanshaa,1,1,0.875,0.975,0.962564588,0.785160016,0.189795086,0.981284022,y
Akansha,Akankshaa,1,0.89,0.777777778,0.955555556,0.688148141,0.558737465,0.076131977,0.844036196,y
Amrin,Amrinn,1,1,0.833333333,0.966666667,0.910182774,0.702329477,0.132160141,0.955059471,y
Amrin,Amrin,1,1,1,1,1,1,1,1,y
Amrin,Ammrin,1,1,0.833333333,0.955555556,0.90908587,0.701059055,0.131534855,0.954512701,y
Amrin,Amrine,1,1,0.833333333,0.966666667,0.466749728,0.491952832,0.060440931,0.733208199,y
Anitha,Anithaa,1,1,0.857142857,0.971428571,0.929819405,0.727458749,0.146280765,0.964908309,y
Anitha,Aneetha,1,1,0.714285714,0.879365079,0.532254457,0.508334663,0.061949576,0.766119801,y
Anitha,Annithaa,1,1,0.75,0.933333333,0.733805895,0.578151842,0.080563561,0.866892628,y
Anitha,Anithaa,1,1,0.857142857,0.971428571,0.929819405,0.727458749,0.146280765,0.964908309,y
Amrutha,Amrutah,1,0.75,0.714285714,0.971428571,0.885038495,0.675902594,0.116106998,0.942497113,y
Amrutha,Amruutha,1,1,0.875,0.975,0.68189317,0.556287979,0.075309941,0.840886225,y
Amrutha,Amruthaa,1,1,0.875,0.975,0.955504656,0.770230172,0.178077384,0.977755298,y
Amrutha,Amruthah,1,1,0.875,0.975,0.904520035,0.695899272,0.126008263,0.952285286,y
Kasniya,Kaaasniya,1,1,0.777777778,0.864550265,0.943474054,0.74837295,0.161424671,0.971734281,y
Kasniya,Kasnya,1,1,0.857142857,0.971428571,0.772667289,0.597268478,0.089079372,0.886297596,y
Kasniya,Kashniya,1,0.75,0.875,0.970833333,0.887551248,0.678318484,0.119206532,0.94380417,y
Kasniya,Kasiniyaa,1,1,0.777777778,0.914814815,0.794995904,0.609637542,0.093415491,0.897487879,y
Omkar,Aumkar,0.75,0.75,0.666666667,0.822222222,0.711319447,0.568232548,0.076654198,0.855578151,n
Omkar,Omkaar,1,1,0.833333333,0.966666667,0.775751054,0.598909996,0.087893341,0.887818862,y
Omkar,Oumkar,1,1,0.833333333,0.95,0.699558496,0.563327417,0.075545168,0.849712957,y
Omkar,Omkara,1,1,0.833333333,0.966666667,0.804559469,0.615307045,0.092757988,0.902226503,y
Aakanksha,Akansha,1,0.75,0.777777778,0.804761905,0.53733319,0.509698889,0.063189086,0.76864141,y
Aakanksha,Aakansha,1,0.86,0.888888889,0.977777778,0.853215873,0.648584421,0.103591126,0.92660276,y
Aakanksha,Aankanksha,0.75,0.89,0.9,0.943703704,0.637804687,0.540215999,0.070022265,0.818887077,n
Aakanksha,Aakanshaa,1,0.86,0.777777778,0.955555556,0.837194085,0.636689576,0.09883896,0.91859083,y
Veerendra,Veerendhra,1,0.91,0.9,0.98,0.757238925,0.589346659,0.084808258,0.878600374,y
Veerendra,Verendra,1,1,0.888888889,0.937037037,0.605023742,0.529438727,0.069110248,0.802380515,y
Veerendra,Veerandhra,1,0.91,0.8,0.887777778,0.715915203,0.570200102,0.07654221,0.857903515,y
Veerendra,Veerendhra,1,0.91,0.9,0.98,0.757238925,0.589346659,0.084808258,0.878600374,y
Vengatesh,Vengateesh,1,1,0.9,0.98,0.8794384,0.670671415,0.115432771,0.939681963,y
Vengatesh,Vengateshh,1,0.91,0.9,0.98,0.910768867,0.70301348,0.133041277,0.955341743,y
Vengatesh,Vengetsesh,1,0.73,0.8,0.912777778,0.685304284,0.557618106,0.073983376,0.842550466,y
Vengatesh,Venghatesh,1,0.91,0.9,0.935555556,0.655912161,0.546578425,0.072427184,0.827843315,y
Vilas,Villaas,1,1,0.714285714,0.933333333,0.598617911,0.527434194,0.066300205,0.799258357,y
Vilas,Vilash,1,0.67,0.833333333,0.966666667,0.749547184,0.585566858,0.082890066,0.874746624,y
Vilas,Veelaas,1,1,0.571428571,0.811428571,0.451080859,0.488334239,0.057147504,0.725457393,y
Vilas,Vilas,1,1,1,1,0.999999881,1,1,1,y
Vishwadeep,Vishvadeep,0.75,0.8,0.9,0.96,0.846298814,0.643318954,0.101939669,0.923149445,n
Vishwadeep,Vishwaadeep,1,1,0.909090909,0.981818182,0.841496766,0.639781593,0.10304123,0.920749555,y
Vishwadeep,Vishvdeep,0.75,0.8,0.8,0.937777778,0.606471658,0.529896156,0.068313735,0.803249584,n
Vishwadeep,Vishvadeep,0.75,0.8,0.9,0.96,0.846298814,0.643318954,0.101939669,0.923149445,n
Machhan,Machhann,1,1,0.875,0.975,0.925620377,0.72166033,0.144103634,0.962801425,y
Machhan,Machan,1,0.86,0.857142857,0.971428571,0.836330056,0.636077075,0.101202763,0.918145366,y
Machhan,Machchhan,1,0.89,0.777777778,0.955555556,0.951334715,0.762207567,0.169494468,0.975667059,y
Machhan,Macchan,1,0.75,0.857142857,0.933333333,0.366707057,0.470493718,0.054023537,0.683245457,y
Grover,Groveer,1,1,0.857142857,0.971428571,0.355213881,0.468253926,0.053409592,0.67752441,y
Grover,Grower,0.75,0.75,0.833333333,0.922222222,0.218692809,0.444435402,0.048325127,0.609231017,y
Grover,Groover,1,1,0.857142857,0.966666667,0.296118587,0.457353638,0.05152217,0.647974116,y
Grover,Grover,1,1,1,1,1,1,1,1,y
Jauhari,Jouhari,1,1,0.857142857,0.914285714,0.810091496,0.61869963,0.096539425,0.905001413,y
Jauhari,Jaahhari,1,1,0.75,0.850793651,0.742225409,0.582066181,0.080542818,0.871122993,y
Jauhari,Jauhhari,1,1,0.875,0.975,0.838487744,0.637611802,0.099177056,0.919234368,y
Jauhari,Jahari,1,1,0.857142857,0.961904762,0.780665278,0.601568475,0.087208537,0.890285089,y
Hanif,Haneef,1,1,0.666666667,0.875555556,0.709139347,0.567309317,0.079159504,0.854548683,y
Hanif,Haniff,1,1,0.833333333,0.966666667,0.80421114,0.615096256,0.093335326,0.902099629,y
Hanif,Hanife,1,1,0.833333333,0.966666667,0.726819158,0.574989239,0.080234045,0.863418492,y
Hanif,Haneef,1,1,0.666666667,0.875555556,0.709139347,0.567309317,0.079159504,0.854548683,y
Arnav,Aaravn,0.75,0.57,0.5,0.765,0.59273392,0.525620184,0.065942751,0.796254508,n
Arnav,Aarnaav,1,0.86,0.714285714,0.854285714,0.62719965,0.536629884,0.069638333,0.813437269,y
Arnav,Aarnav,1,0.86,0.833333333,0.89,0.660382986,0.548198518,0.071938539,0.830039603,y
Arnav,Arnuv,1,1,0.8,0.906666667,0.873477101,0.665319732,0.113253519,0.936711076,y
Bhushan,Bhuushan,1,1,0.875,0.970833333,0.729277968,0.576093614,0.080465652,0.864615014,y
Bhushan,Bhushaan,1,1,0.875,0.975,0.887971878,0.678727199,0.119599957,0.943978857,y
Bhushan,Bhoushan,1,1,0.875,0.966666667,0.696783006,0.562196092,0.074353276,0.848365998,y
Bhushan,Bhushann,1,1,0.875,0.975,0.930629969,0.728608761,0.148045918,0.965309,y
Kori,Koari,1,1,0.8,0.946666667,0.83275485,0.633572434,0.099906265,0.91632058,y
Kori,Kooree,1,1,0.5,0.8,0.694087386,0.561106531,0.076092934,0.846922584,y
Kori,Korrie,1,1,0.666666667,0.922222222,0.617798507,0.533532094,0.06773101,0.808794985,y
Kori,Koori,1,1,0.8,0.946666667,0.766779661,0.594189534,0.084523018,0.883297177,y
Yakub,Yaakub,1,1,0.833333333,0.955555556,0.842942715,0.640836933,0.101296286,0.921429113,y
Yakub,Yakoob,1,1,0.666666667,0.875555556,0.843981624,0.641600403,0.104931829,0.921961116,y
Yakub,Yaqoob,1,1,0.5,0.76,0.796142459,0.610304708,0.090579585,0.898048325,y
Yakub,Yakoobe,1,1,0.571428571,0.853333333,0.712434888,0.568707388,0.078809156,0.856202231,y
Kalapu,Kalappu,1,1,0.857142857,0.971428571,0.804688096,0.615384977,0.094140833,0.902419582,y
Kalapu,Kalapuu,1,1,0.857142857,0.971428571,0.931436002,0.729762795,0.147615063,0.965729349,y
Kalapu,Kallapu,1,1,0.857142857,0.966666667,0.712439299,0.568709258,0.077408465,0.85609779,y
Kalapu,Kalapoo,1,1,0.714285714,0.90952381,0.800150633,0.612663482,0.091671627,0.900022249,y
Jodha,Jootha,1,0.4,0.666666667,0.857777778,0.549148917,0.512930987,0.062295886,0.774552951,y
Jodha,Jodhaa,1,1,0.833333333,0.966666667,0.933968365,0.733457638,0.149720492,0.966974191,y
Jodha,Jodha,1,1,1,1,1.000000119,1,1,1,y
Jodha,Jodaah,1,0.8,0.666666667,0.914444444,0.694964409,0.561460041,0.075434984,0.84743078,y
Rajendra,Rajendrr,1,1,0.875,0.95,0.664319873,0.549642079,0.073936952,0.832153769,y
Rajendra,Rajeendra,1,1,0.888888889,0.977777778,0.742191911,0.58205041,0.081139658,0.871097283,y
Rajendra,Rajendrah,1,1,0.888888889,0.977777778,0.955959499,0.771138226,0.178317015,0.977994658,y
Rajendra,Raajendra,1,1,0.888888889,0.97037037,0.809676468,0.61844219,0.095577598,0.904837513,y
Rishiraj,Rishiraaj,1,1,0.888888889,0.977777778,0.813843071,0.621050479,0.095724331,0.906906088,y
Rishiraj,Rishrraaj,1,1,0.777777778,0.930555556,0.691269755,0.559977352,0.075436276,0.845627279,y
Rishiraj,Risheraj,1,1,0.875,0.95,0.666236818,0.55035079,0.072509948,0.833082073,y
Rishiraj,Risheraaj,1,1,0.777777778,0.930555556,0.656888187,0.546930424,0.072362902,0.828410725,y
Prabhu,Prabhoo,1,1,0.714285714,0.90952381,0.778172374,0.600213229,0.088267242,0.889050301,y
Prabhu,Prabhhoo,1,1,0.625,0.891666667,0.744532347,0.583159217,0.082047976,0.872221,y
Prabhu,Prabhhu,1,1,0.857142857,0.971428571,0.785999,0.604514977,0.088556755,0.892957878,y
Prabhu,Praabhu,1,1,0.857142857,0.966666667,0.720590711,0.572232422,0.077211862,0.860296255,y
Vikram,Vikraam,1,1,0.857142857,0.971428571,0.401836634,0.477607997,0.054066145,0.700798506,y
Vikram,Veekram,1,1,0.714285714,0.864285714,0.412418902,0.479835143,0.056761662,0.705932486,y
Vikram,Vvikram,1,1,0.857142857,0.957142857,0.352356017,0.467703375,0.053638268,0.675792271,y
Vikram,Veekram,1,1,0.714285714,0.864285714,0.412418902,0.479835143,0.056761662,0.705932486,y
Tulshidas,Tulshydas,1,1,0.888888889,0.955555556,0.792854309,0.608400247,0.090566684,0.896395448,y
Tulshidas,Tulshiidass,1,1,0.818181818,0.963636364,0.694561481,0.56129752,0.075132048,0.847235982,y
Tulshidas,Tulshydhas,1,0.91,0.8,0.937777778,0.693808734,0.560994483,0.074955927,0.846878323,y
Tulshidas,Tulshiidas,1,1,0.9,0.98,0.768245518,0.594949544,0.085154072,0.884104483,y
Putta,Poota,1,1,0.6,0.76,0.422614187,0.482019915,0.058316926,0.711002804,y
Putta,Poutta,1,1,0.833333333,0.95,0.517216623,0.504379889,0.062022022,0.758438488,y
Putta,Puttah,1,1,0.833333333,0.966666667,0.871117353,0.663259289,0.112786248,0.935595523,y
Putta,Puttka,0.75,0.8,0.833333333,0.966666667,0.718437254,0.571292443,0.077315921,0.859175638,n
Azmi,Aazmi,1,0.8,0.8,0.94,0.689357281,0.559216357,0.074566576,0.844631709,y
Azmi,Azzmi,1,1,0.8,0.946666667,0.909770846,0.701850964,0.128737238,0.954880566,y
Azmi,Azamie,1,1,0.666666667,0.911111111,0.686922669,0.558254005,0.075132452,0.843406595,y
Azmi,Azzamee,1,1,0.428571429,0.780952381,0.594568014,0.526182883,0.066361563,0.797229933,y
Vimlesh,Vimeelesh,1,1,0.777777778,0.914814815,0.63157469,0.538097274,0.070583891,0.815805815,y
Vimlesh,Vimeelsh,1,1,0.75,0.9375,0.684930682,0.557471768,0.076328563,0.842478394,y
Vimlesh,Vimilesh,1,1,0.875,0.970833333,0.627985358,0.536892182,0.070987022,0.814019844,y
Vimlesh,Vimeelesh,1,1,0.777777778,0.914814815,0.63157469,0.538097274,0.070583891,0.815805815,y
Rehman,Rrahmaan,1,1,0.625,0.7775,0.426917911,0.482954018,0.055262367,0.713325553,y
Rehman,Reheman,1,0.86,0.857142857,0.966666667,0.335353434,0.464479012,0.052029902,0.66749385,y
Rehman,Rahheman,1,0.86,0.625,0.875,0.384544015,0.474053927,0.053438869,0.692111865,y
Rehman,Rahmaan,1,1,0.714285714,0.864285714,0.563331246,0.516922692,0.064331892,0.781552396,y
Sarath,Sarth,1,1,0.833333333,0.961111111,0.590508819,0.524940846,0.068779296,0.795065412,y
Sarath,Ssarath,1,1,0.857142857,0.957142857,0.266148061,0.452184156,0.050481808,0.632650004,y
Sarath,Sarrth,1,1,0.833333333,0.922222222,0.485489815,0.496424147,0.060451423,0.742615209,y
Sarath,Sarith,1,1,0.833333333,0.922222222,0.46272397,0.491012972,0.059864562,0.731266337,y
Jami,Jaamee,1,1,0.5,0.8,0.426841289,0.482937308,0.057597635,0.713355581,y
Jami,Jaamie,1,1,0.666666667,0.911111111,0.469583571,0.492618742,0.059533789,0.73473571,y
Jami,Jaamey,1,1,0.5,0.8,0.427678913,0.483119904,0.056726195,0.713784663,y
Jami,Jameee,1,1,0.5,0.825,0.772738159,0.597306009,0.086907067,0.886358455,y
Tanveer,Taaanveer,1,1,0.777777778,0.940740741,0.633642554,0.538796666,0.069065488,0.816746051,y
Tanveer,Tannvir,1,1,0.571428571,0.866666667,0.558873773,0.515654509,0.064108888,0.779254543,y
Tanveer,Tanveer,1,1,1,1,1,1,1,1,y
Tanveer,Taanveer,1,1,0.875,0.966666667,0.699970841,0.563496377,0.077084739,0.849950103,y
Jeyahar,Jeyahaar,1,1,0.875,0.975,0.857334077,0.651820487,0.109558744,0.928589867,y
Jeyahar,Jeyarhar,0.75,0.89,0.875,0.946428571,0.710537553,0.567900697,0.078295248,0.855120657,n
Jeyahar,Jeyaahhar,1,1,0.777777778,0.926984127,0.781680048,0.602124027,0.08839703,0.890784562,y
Jeyahar,Jehahar,1,0.75,0.857142857,0.879365079,0.673169017,0.552946363,0.073864203,0.836452484,y
Kalyani,Kalyaani,1,1,0.875,0.975,0.765838027,0.593703666,0.086951539,0.882913628,y
Kalyani,Kaliyanie,1,1,0.777777778,0.881481481,0.563813806,0.517060719,0.064688113,0.781868724,y
Kalyani,Kaleyaanee,1,1,0.6,0.873333333,0.571954846,0.519412663,0.06503297,0.785939056,y
Kalyani,Kalyaaney,1,1,0.666666667,0.904761905,0.742604792,0.582245378,0.083719926,0.871318058,y
Kalaivani,Kalayvaani,1,1,0.8,0.937777778,0.833103716,0.633814803,0.098412247,0.916534406,y
Kalaivani,Kalaivaany,1,1,0.8,0.937777778,0.840933263,0.639372564,0.104968909,0.920449888,y
Kalaivani,Kalivaaanee,1,1,0.545454545,0.881271044,0.53435421,0.508896891,0.061576471,0.767115879,y
Kalaivani,Kalaivaney,1,1,0.8,0.937777778,0.78706789,0.605113437,0.088131383,0.893511434,y
Harsha,Haarsha,1,1,0.857142857,0.961904762,0.266357273,0.452219478,0.050830999,0.633245778,y
Harsha,Harsshaa,1,1,0.75,0.95,0.412602365,0.479874121,0.05762694,0.70620811,y
Harsha,Haarsha,1,1,0.857142857,0.961904762,0.266357273,0.452219478,0.050830999,0.633245778,y
Harsha,Hharsha,1,1,0.857142857,0.957142857,0.327980816,0.463107325,0.053005682,0.663842667,y
Harleen,Harleein,1,1,0.875,0.975,0.890842438,0.681550813,0.122060793,0.945413713,y
Harleen,Harlene,1,1,0.714285714,0.971428571,0.945022404,0.75097902,0.160033796,0.972503765,y
Harleen,Harleeen,1,1,0.875,0.975,0.861874044,0.655481187,0.107499265,0.930900235,y
Harleen,Haarlin,1,1,0.571428571,0.847619048,0.641996503,0.54166133,0.07076687,0.820969047,y
Harshini,Haarshini,1,1,0.888888889,0.97037037,0.263878107,0.451801674,0.050405978,0.631785148,y
Harshini,Harrshini,1,1,0.888888889,0.974074074,0.3350811,0.464428095,0.051535909,0.667350299,y
Harshini,Haashini,0.75,0.86,0.875,0.933333333,0.272691131,0.453293682,0.051232926,0.636238613,n
Harshini,Haarshinee,1,1,0.7,0.886666667,0.220478535,0.444717929,0.048886695,0.609989221,y
Himadri,Himadrii,1,1,0.875,0.975,0.948301971,0.756685732,0.170876647,0.974166739,y
Himadri,Himmadri,1,1,0.875,0.970833333,0.86355567,0.656862959,0.10820876,0.931770652,y
Himadri,Heemadrii,1,1,0.666666667,0.857142857,0.513707042,0.503474566,0.062663509,0.756820946,y
Himadri,Heemadhri,1,0.89,0.666666667,0.857142857,0.431569993,0.483971733,0.057668959,0.715741446,y
Hershit,Haarshit,1,1,0.75,0.882142857,0.542288184,0.511044256,0.063974288,0.771103007,y
Hershit,Hershith,1,0.75,0.875,0.975,0.90552938,0.697022419,0.127830857,0.9527765,y
Hershit,Heershit,1,1,0.875,0.966666667,0.436294645,0.485014048,0.057503079,0.718083024,y
Hershit,Hearshit,1,1,0.875,0.966666667,0.465645671,0.491694379,0.057882117,0.73274913,y
Kishor,Kishoor,1,1,0.857142857,0.971428571,0.929685593,0.727270079,0.144116923,0.964829169,y
Kishor,Kisore,1,0.67,0.666666667,0.922222222,0.680876493,0.555894143,0.074705013,0.840356339,y
Kishor,Kishhor,1,0.86,0.857142857,0.971428571,0.676914573,0.554370536,0.073636989,0.838456723,y
Kishor,Kishorr,1,1,0.857142857,0.971428571,0.847972035,0.644573837,0.104597487,0.923950096,y
Mythili,Mithili,1,1,0.857142857,0.914285714,0.177028671,0.438031106,0.047525267,0.588625756,y
Mythili,Mythily,1,1,0.857142857,0.942857143,0.60955596,0.530876073,0.067692746,0.804555394,y
Mythili,Mithily,1,1,0.714285714,0.828571429,0.130787864,0.431314628,0.04566374,0.565374613,y
Mythili,Mythilly,1,1,0.75,0.921428571,0.604976594,0.529423841,0.067403221,0.802243357,y
Mayukh,Mayookh,1,1,0.714285714,0.894444444,0.409757555,0.479271222,0.056753557,0.704878021,y
Mayukh,Mayukh,1,1,1,1,1.000000119,1,1,1,y
Mayukh,Maayookh,1,1,0.625,0.855555556,0.429587662,0.483537012,0.057327103,0.714807192,y
Mayukh,Maayukh,1,1,0.857142857,0.961904762,0.65750432,0.547153065,0.072290369,0.828752663,y
Navin,Naveen,1,1,0.666666667,0.875555556,0.51812315,0.504614819,0.061388968,0.758799971,y
Navin,Navine,1,1,0.833333333,0.966666667,0.526864767,0.506902894,0.062113625,0.763278973,y
Navin,Naveene,1,1,0.571428571,0.853333333,0.476953983,0.494367577,0.059110344,0.738216472,y
Navin,Navinn,1,1,0.833333333,0.966666667,0.92195946,0.716809288,0.139088911,0.960949482,y
Niraj,Neeraj,1,1,0.666666667,0.84,0.772025108,0.596929211,0.087574208,0.88601016,y
Niraj,Nirraj,1,1,0.833333333,0.961111111,0.715395272,0.569976032,0.077792188,0.857687102,y
Niraj,Neraj,1,1,0.8,0.88,0.868211806,0.660765136,0.111591987,0.934125598,y
Niraj,Nieraj,1,1,0.833333333,0.955555556,0.703562021,0.564976704,0.077521399,0.851770899,y
Neenu,Neenuu,1,1,0.833333333,0.966666667,0.916095674,0.70939877,0.136540196,0.958044344,y
Neenu,Neena,1,1,0.8,0.92,0.828240752,0.630475501,0.097716589,0.914083805,y
Neenu,Neenoo,1,1,0.666666667,0.893333333,0.765503407,0.593531394,0.085596545,0.882689945,y
Neenu,Neenoh,1,1,0.666666667,0.893333333,0.812898636,0.620454743,0.094252633,0.906411838,y
Lav,Laav,1,1,0.75,0.933333333,0.704685688,0.565443429,0.077280706,0.852245845,y
Lav,Llv,1,1,0.666666667,0.8,0.578646541,0.52137895,0.064090166,0.78918552,y
Lav,Laavh,1,0.8,0.6,0.893333333,0.701788008,0.564243378,0.076972248,0.850812665,y
Lav,Lavv,1,1,0.75,0.941666667,0.963806927,0.78799294,0.188440968,0.981894949,y
Kishore,Kishoree,1,1,0.875,0.975,0.918269992,0.7120976,0.135518322,0.959126447,y
Kishore,Kishorree,1,1,0.777777778,0.955555556,0.642822206,0.541947967,0.072508429,0.821365117,y
Kishore,Kishor,1,1,0.857142857,0.971428571,0.584153533,0.523020215,0.066795411,0.792021563,y
Kishore,Kishoray,1,1,0.75,0.921428571,0.640588641,0.541174086,0.071544094,0.820248118,y
